username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
parafrentebrasi;2018-08-06 13:54;5;4;"Jean Sena @JeanSena Já que o Álvaro Dias é o candidato do Mouro, ele podeia informar onde o Eduardo Cunha está "preso"?";;@JeanSena;;"1026511780430929922";https://twitter.com/parafrentebrasi/status/1026511780430929922
015watson;2018-08-06 13:25;9;17;"Bora encher o twitter desde hoje com #CiênciaEmDebate pra ficar mais fácil de subir aos TTs na quinta! Marquem as assessorias para que os presidenciáveis debatam ciência na Band @MarinaSilva @cirogomes @geraldoalckmin @jairbolsonaro @Haddad_Fernando @alvarodias _";;@MarinaSilva @cirogomes @geraldoalckmin @jairbolsonaro @Haddad_Fernando @alvarodias;#Ci;"1026504665075253248";https://twitter.com/015watson/status/1026504665075253248
PatoCorporation;2018-08-06 08:56;30;129;"A república de Curitiba vai funcionar como cabo eleitoral de Álvaro Dias , do Picolé de chuchu e da véia do Relho. Aos amigos tudo, aos inimigos da república de Curitiba, a lei e o jornalismo vendido";;;;"1026436973093941248";https://twitter.com/PatoCorporation/status/1026436973093941248
abdalafarah;2018-08-05 23:05;33;73;"Atualizado em 05/08/18: Presidente/Vice Lula/Haddad Ciro/Kátia Abreu Manu/Adilson Boulos/Guajajara Alckmin/Ana Amélia Marina/Eduardo Jorge Bolsonaro/Mourão Meirelles/Rigotto Amoêdo/Lohbauer Álvaro Dias /Paulo Castro Vera/Hertz Daciolo/Suelene Goulart Filho/Léo Eymael/Hélvio";;;;"1026288166859358210";https://twitter.com/abdalafarah/status/1026288166859358210
leonelcupertino;2018-08-05 21:39;7;8;"Oito candidatos à presidência devem ir ao debate da @BandTV , na quinta-feira (9). São eles: Henrique Meirelles (MDB); Geraldo Alckmin (PSDB); Marina Silva (Rede); Ciro Gomes (PDT); Alvaro Dias (PODE); Manuela D'Ávila (PCdoB); Guilherme Boulos (PSOL); e Jair Bolsonaro (PSL).";;@BandTV;;"1026266584871051264";https://twitter.com/leonelcupertino/status/1026266584871051264
RealPauloGaspar;2018-08-05 12:18;7;14;"Dias melhores virão com Alvaro Dias Presidente e Paulo Rabello Vice! #AlvaroDiasPresidente #RefundaçãodaRepública #OuVaiOuRacha pic.twitter.com/ljJsNR6tlr";;;#AlvaroDiasPresidente #Refunda #OuVaiOuRacha;"1026125397807833089";https://twitter.com/RealPauloGaspar/status/1026125397807833089
Angelo_GBRL;2018-08-04 18:22;5;9;"Alvaro Dias (foto) diz que convidará Moro para ser Ministro da Justiça https:// bit.ly/2Kp2Oln #TerraNotícias pic.twitter.com/KfUP06EIrz pic.twitter.com/aMpYWVYZku";;;#TerraNot;"1025854525930921987";https://twitter.com/Angelo_GBRL/status/1025854525930921987
TatyNervosa;2018-08-04 13:47;3;11;"Álvaro Dias , diz que vai combater a CORRUPÇÃO. pic.twitter.com/00SUY0N6yJ";;;;"1025785343566639104";https://twitter.com/TatyNervosa/status/1025785343566639104
mandafss;2018-08-04 13:25;9;30;"Alckmin tá com PSDB, PP, DEM, PR, PSD, PRB, PTB, PPS e SD Poste do Lula com PT, PROS e certamente PC do B Marina com Rede e PV Bolsonaro só PSL Álvaro Dias Podemos, PSC, PRP e PTC Ciro só PDT e Avante Meirelles MDB, PHS e PMB Boulos PSOL e PCB Amoedo só com NOVO";;;;"1025779671743569920";https://twitter.com/mandafss/status/1025779671743569920
alvarocdias;2018-08-04 12:29;5;22;"O Prefeito Álvaro Dias participa da convenção do MDB e chama para a união pela vitória: “Vamos construir a grande vitória do povo do Rio Grande do Norte que será com Carlos Eduardo, Kadu Ciarlini, Garibaldi e Jácome”. pic.twitter.com/BVNHiGgFtC";;;;"1025765619864625152";https://twitter.com/alvarocdias/status/1025765619864625152
